listingid,companyid,company,price,url,long,lat,address,type,rooms,size_m2,listings,text,deposit,rent,electricity,heat,water,tv_internet,b-ordning,other
1136,715,alboa,7177,https://aarhusbolig.dk/afdelinger/?bolignr=1136&selskab=715&afdeling=13&antalrum=4,56.13031741,10.16291142,Afd. 13 Stenkildeparken,Lejlighed,4,96,41.0,"Husdyr: Det er IKKE tilladt at holde husdyr.Udgifter ud over husleje: Der er afregning efter måler på både vand, varme og el.Særlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. Der er fælles vaskeri i afdelingen.Yderligere info: Afdelingen er beliggende i Viby Centrum tæt på Viby Torv og Viby Centret. Der er mange faciliteter i nærheden. Gode busforbindelser på Viby Torv, flere supermarkeder, specialforretninger, skoler, daginstitutioner, bibliotek m.m. Der er fælles antenneanlæg, hvor YouSee er signalleverandør. Til lejlighederne tilhører et pulterrum. Der er mulighed for at leje ekstra kælderrum og garage. Tildeling efter venteliste. AFDELINGEN HAR FLEKSIBEL UDLEJNING, HVILKET BETYDER AT DER ER FORTRINSRET FOR ANSØGERE SOM ER ENTEN ERHVERVSAKTIVE ELLER STUDERENDE PÅ VIDEREGÅENDE UDDANNELSE.",19200.0,5827.0,,504.0,270.0,226.0,,7734.29322883
1142,715,alboa,7754,https://aarhusbolig.dk/afdelinger/?bolignr=1142&selskab=715&afdeling=13&antalrum=5,56.13031741,10.16291142,Afd. 13 Stenkildeparken,Lejlighed,5,110,11.0,"Husdyr: Det er IKKE tilladt at holde husdyr.Udgifter ud over husleje: Der er afregning efter måler på både vand, varme og el.Særlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. Der er fælles vaskeri i afdelingen.Yderligere info: Afdelingen er beliggende i Viby Centrum tæt på Viby Torv og Viby Centret. Der er mange faciliteter i nærheden. Gode busforbindelser på Viby Torv, flere supermarkeder, specialforretninger, skoler, daginstitutioner, bibliotek m.m. Der er fælles antenneanlæg, hvor YouSee er signalleverandør. Til lejlighederne tilhører et pulterrum. Der er mulighed for at leje ekstra kælderrum og garage. Tildeling efter venteliste. AFDELINGEN HAR FLEKSIBEL UDLEJNING, HVILKET BETYDER AT DER ER FORTRINSRET FOR ANSØGERE SOM ER ENTEN ERHVERVSAKTIVE ELLER STUDERENDE PÅ VIDEREGÅENDE UDDANNELSE.",22000.0,6640.0,,578.0,310.0,226.0,,7946.29322883
1006,715,alboa,5883,https://aarhusbolig.dk/afdelinger/?bolignr=1006&selskab=715&afdeling=15&antalrum=3,56.11405043,10.21273613,Afd. 15 Dalvangen,Rækkehus,3,82,1.0,"Husdyr: Det er tilladt at holde en hund eller en kat. De specifikke regler for husdyrhold kan være forskellige fra afdeling til afdeling. Reglerne fremgår af afdelingens husorden eller husdyrreglement.Udgifter ud over husleje: Der er afregning efter måler på både vand, varme og el.Særlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. Der er fælles vaskeri i afdelingen.Yderligere info: Afdelingen er beliggende i Højbjerg. Der er mange faciliteter i nærheden. Gode busforbindelser. Der er skoler og børneinstitutioner i nærheden. Flere store indkøbscentre i nærheden bl.a. Skådecenteret og Kridthøj Torv.Der er fælles antenneanlæg i afdelingen, hvor YouSee er signalleverandør. Til hver lejlighed tilhører et pulterrum.",16200.0,4729.0,,553.0,375.0,226.0,,6035.32678656
1001,715,alboa,7543,https://aarhusbolig.dk/afdelinger/?bolignr=1001&selskab=715&afdeling=15&antalrum=5,56.11405043,10.21273613,Afd. 15 Dalvangen,Rækkehus,5,106,9.0,"Husdyr: Det er tilladt at holde en hund eller en kat. De specifikke regler for husdyrhold kan være forskellige fra afdeling til afdeling. Reglerne fremgår af afdelingens husorden eller husdyrreglement.Udgifter ud over husleje: Der er afregning efter måler på både vand, varme og el.Særlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. Der er fælles vaskeri i afdelingen.Yderligere info: Afdelingen er beliggende i Højbjerg. Der er mange faciliteter i nærheden. Gode busforbindelser. Der er skoler og børneinstitutioner i nærheden. Flere store indkøbscentre i nærheden bl.a. Skådecenteret og Kridthøj Torv.Der er fælles antenneanlæg i afdelingen, hvor YouSee er signalleverandør. Til hver lejlighed tilhører et pulterrum.",21200.0,6217.0,,708.0,392.0,226.0,,7729.32678656
1003,715,alboa,5454,https://aarhusbolig.dk/afdelinger/?bolignr=1003&selskab=715&afdeling=16&antalrum=2,56.12730375,10.1432991,Afd. 16 Høvænget,Rækkehus,2,65,8.0,"Husdyr: Det er tilladt at holde enten 1 hund eller 1 kat. De specifikke regler for husdyrhold kan være forskellige fra afdeling til afdeling. Reglerne fremgår af afdelingens husorden eller husdyrreglement.Udgifter ud over husleje: Der er direkte afregning på el og varme til de respektive leverandører.Særlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. Der er fælles vaskeri i afdelingen.Yderligere info: Afdeling er beliggende i nærhed af Viby Centrum. Der er mange faciliteter i nærheden. Gode busforbindelser på Viby Torv.  Der er gode indkøbsmuligheder i Viby Centret som er beliggende i ca. 500 meters afstand. Derudover er der også kort afstand til dagligvarebutikkerne Fakta og Aldi. Der er fælles antenneanlæg, hvor Stofa er signalleverandør. Der er et lille udhus/redskabsskur til huset. Der er såvel skole som børneinstitutioner i nærheden. Der er mulighed for at leje garage i afdelingen. Tildeling efter venteliste.",13000.0,5454.0,,,,,,5595.27060285
1045,715,alboa,6883,https://aarhusbolig.dk/afdelinger/?bolignr=1045&selskab=715&afdeling=16&antalrum=2,56.12730375,10.1432991,Afd. 16 Høvænget,Rækkehus,2,69,8.0,"Husdyr: Det er tilladt at holde enten 1 hund eller 1 kat. De specifikke regler for husdyrhold kan være forskellige fra afdeling til afdeling. Reglerne fremgår af afdelingens husorden eller husdyrreglement.Udgifter ud over husleje: Der er direkte afregning på el og varme til de respektive leverandører.Særlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. Der er fælles vaskeri i afdelingen.Yderligere info: Afdeling er beliggende i nærhed af Viby Centrum. Der er mange faciliteter i nærheden. Gode busforbindelser på Viby Torv.  Der er gode indkøbsmuligheder i Viby Centret som er beliggende i ca. 500 meters afstand. Derudover er der også kort afstand til dagligvarebutikkerne Fakta og Aldi. Der er fælles antenneanlæg, hvor Stofa er signalleverandør. Der er et lille udhus/redskabsskur til huset. Der er såvel skole som børneinstitutioner i nærheden. Der er mulighed for at leje garage i afdelingen. Tildeling efter venteliste.",13800.0,5793.0,,,,,,8118.27060285
1015,715,alboa,7223,https://aarhusbolig.dk/afdelinger/?bolignr=1015&selskab=715&afdeling=16&antalrum=3,56.12730375,10.1432991,Afd. 16 Høvænget,Rækkehus,3,69,42.0,"Husdyr: Det er tilladt at holde enten 1 hund eller 1 kat. De specifikke regler for husdyrhold kan være forskellige fra afdeling til afdeling. Reglerne fremgår af afdelingens husorden eller husdyrreglement.Udgifter ud over husleje: Der er direkte afregning på el og varme til de respektive leverandører.Særlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. Der er fælles vaskeri i afdelingen.Yderligere info: Afdeling er beliggende i nærhed af Viby Centrum. Der er mange faciliteter i nærheden. Gode busforbindelser på Viby Torv.  Der er gode indkøbsmuligheder i Viby Centret som er beliggende i ca. 500 meters afstand. Derudover er der også kort afstand til dagligvarebutikkerne Fakta og Aldi. Der er fælles antenneanlæg, hvor Stofa er signalleverandør. Der er et lille udhus/redskabsskur til huset. Der er såvel skole som børneinstitutioner i nærheden. Der er mulighed for at leje garage i afdelingen. Tildeling efter venteliste.",13800.0,5793.0,,,,,,8833.27060285
1052,715,alboa,7867,https://aarhusbolig.dk/afdelinger/?bolignr=1052&selskab=715&afdeling=16&antalrum=3,56.12730375,10.1432991,Afd. 16 Høvænget,Rækkehus,3,87,42.0,"Husdyr: Det er tilladt at holde enten 1 hund eller 1 kat. De specifikke regler for husdyrhold kan være forskellige fra afdeling til afdeling. Reglerne fremgår af afdelingens husorden eller husdyrreglement.Udgifter ud over husleje: Der er direkte afregning på el og varme til de respektive leverandører.Særlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. Der er fælles vaskeri i afdelingen.Yderligere info: Afdeling er beliggende i nærhed af Viby Centrum. Der er mange faciliteter i nærheden. Gode busforbindelser på Viby Torv.  Der er gode indkøbsmuligheder i Viby Centret som er beliggende i ca. 500 meters afstand. Derudover er der også kort afstand til dagligvarebutikkerne Fakta og Aldi. Der er fælles antenneanlæg, hvor Stofa er signalleverandør. Der er et lille udhus/redskabsskur til huset. Der er såvel skole som børneinstitutioner i nærheden. Der er mulighed for at leje garage i afdelingen. Tildeling efter venteliste.",17400.0,7297.0,,,,,,8635.27060285
1038,715,alboa,8877,https://aarhusbolig.dk/afdelinger/?bolignr=1038&selskab=715&afdeling=16&antalrum=3,56.12730375,10.1432991,Afd. 16 Høvænget,Rækkehus,3,87,42.0,"Husdyr: Det er tilladt at holde enten 1 hund eller 1 kat. De specifikke regler for husdyrhold kan være forskellige fra afdeling til afdeling. Reglerne fremgår af afdelingens husorden eller husdyrreglement.Udgifter ud over husleje: Der er direkte afregning på el og varme til de respektive leverandører.Særlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. Der er fælles vaskeri i afdelingen.Yderligere info: Afdeling er beliggende i nærhed af Viby Centrum. Der er mange faciliteter i nærheden. Gode busforbindelser på Viby Torv.  Der er gode indkøbsmuligheder i Viby Centret som er beliggende i ca. 500 meters afstand. Derudover er der også kort afstand til dagligvarebutikkerne Fakta og Aldi. Der er fælles antenneanlæg, hvor Stofa er signalleverandør. Der er et lille udhus/redskabsskur til huset. Der er såvel skole som børneinstitutioner i nærheden. Der er mulighed for at leje garage i afdelingen. Tildeling efter venteliste.",17400.0,7297.0,,,,,,10655.27060285
1049,715,alboa,9356,https://aarhusbolig.dk/afdelinger/?bolignr=1049&selskab=715&afdeling=16&antalrum=4,56.12730375,10.1432991,Afd. 16 Høvænget,Rækkehus,4,96,3.0,"Husdyr: Det er tilladt at holde enten 1 hund eller 1 kat. De specifikke regler for husdyrhold kan være forskellige fra afdeling til afdeling. Reglerne fremgår af afdelingens husorden eller husdyrreglement.Udgifter ud over husleje: Der er direkte afregning på el og varme til de respektive leverandører.Særlige vilkår: Afdelingen har A-ordning. Der er komfur i lejligheden. Kølefryseskab skal lejer selv medbringe. Der er fælles vaskeri i afdelingen.Yderligere info: Afdeling er beliggende i nærhed af Viby Centrum. Der er mange faciliteter i nærheden. Gode busforbindelser på Viby Torv.  Der er gode indkøbsmuligheder i Viby Centret som er beliggende i ca. 500 meters afstand. Derudover er der også kort afstand til dagligvarebutikkerne Fakta og Aldi. Der er fælles antenneanlæg, hvor Stofa er signalleverandør. Der er et lille udhus/redskabsskur til huset. Der er såvel skole som børneinstitutioner i nærheden. Der er mulighed for at leje garage i afdelingen. Tildeling efter venteliste.",19200.0,7776.0,,,,,,11105.27060285
1001,715,alboa,7273,https://aarhusbolig.dk/afdelinger/?bolignr=1001&selskab=715&afdeling=17&antalrum=4,56.11608418,10.17707348,Afd. 17 M.P. Hansens Vej,Rækkehus,4,83,12.0,"Husdyr: Det er tilladt at have en hund eller en kat. De specifikke regler for husdyrhold kan være forskellige fra afdeling til afdeling. Reglerne fremgår af afdelingens husorden eller husdyrreglementUdgifter ud over husleje: Direkte forbrugsmåling i boligerne på varme, vand og elSærlige vilkår: Afdelingen har A-ordning. Der er komfur og emhætte i husene. Kølefryseskab skal lejer selv medbringe. Der er fælles vaskeri.Yderligere info: Afdelingen er beliggende på M.P. Hansensvej. Der er mange gode faciliteter i nærheden. Gode busforbindelser såvel som store indkøbscentre indenfor enafstand af 1 - 3 km. Der er skoler og børneinstitutioner i nærheden.Der er fælles antenneanlæg, hvor  YouSee er signalleverandør. Der er et udhus/redskabskur til alle rækkehusene.",16600.0,6517.0,,,,226.0,,7968.29315766
1277,715,alboa,2177,https://aarhusbolig.dk/afdelinger/?bolignr=1277&selskab=715&afdeling=18&antalrum=1,56.13043699,10.15750408,Afd. 18 Ny Vestergårdspark 1,Lejlighed,1,31,9.0,"Husdyr: Det er IKKE tilladt at holde husdyr.Udgifter ud over husleje: Der er afregning efter måler på både varme og vand. El betales separat til forsyningsselskab.Særlige vilkår: Afdelingen har A-ordning. Der er komfur og kølefryseskab i lejligheden. Der er fællesvaskeri mod betaling for afdelingens beboere.Yderligere info: Afdelingen er beliggende i Viby centrum tæt på Viby Torv. Der er mange faciliteter i nærheden. Gode busforbindelser. Der er gode indkøbsmuligheder i Viby Centret som er beliggende i få hundrede meters afstand. Der er såvel skole som børneinstitutioner i nærheden. Der er fælles antenneanlæg hvor Stofa er signalleverandør. Lille pulterrum til samtlige lejligheder eller disponibelt rum i lejligheden. Der er mulighed for at leje garage/kælderrum i afdelingen. Tildeling efter venteliste. AFDELINGEN HAR FLEKSIBEL UDLEJNING, HVILKET BETYDER AT DER ER FORTRINSRET FOR ANSØGERE SOM ER ENTEN ERHVERVSAKTIVE ELLER STUDERENDE PÅ VIDEREGÅENDE UDDANNELSE.",6200.0,1803.0,,260.0,114.0,,,2284.28794107
1152,715,alboa,3373,https://aarhusbolig.dk/afdelinger/?bolignr=1152&selskab=715&afdeling=18&antalrum=1,56.13043699,10.15750408,Afd. 18 Ny Vestergårdspark 1,Lejlighed,1,44,9.0,"Husdyr: Det er IKKE tilladt at holde husdyr.Udgifter ud over husleje: Der er afregning efter måler på både varme og vand. El betales separat til forsyningsselskab.Særlige vilkår: Afdelingen har A-ordning. Der er komfur og kølefryseskab i lejligheden. Der er fællesvaskeri mod betaling for afdelingens beboere.Yderligere info: Afdelingen er beliggende i Viby centrum tæt på Viby Torv. Der er mange faciliteter i nærheden. Gode busforbindelser. Der er gode indkøbsmuligheder i Viby Centret som er beliggende i få hundrede meters afstand. Der er såvel skole som børneinstitutioner i nærheden. Der er fælles antenneanlæg hvor Stofa er signalleverandør. Lille pulterrum til samtlige lejligheder eller disponibelt rum i lejligheden. Der er mulighed for at leje garage/kælderrum i afdelingen. Tildeling efter venteliste. AFDELINGEN HAR FLEKSIBEL UDLEJNING, HVILKET BETYDER AT DER ER FORTRINSRET FOR ANSØGERE SOM ER ENTEN ERHVERVSAKTIVE ELLER STUDERENDE PÅ VIDEREGÅENDE UDDANNELSE.",9000.0,2959.0,,285.0,129.0,,,3493.28794107
1013,715,alboa,4873,https://aarhusbolig.dk/afdelinger/?bolignr=1013&selskab=715&afdeling=18&antalrum=2,56.13043699,10.15750408,Afd. 18 Ny Vestergårdspark 1,Lejlighed,2,44,43.0,"Husdyr: Det er IKKE tilladt at holde husdyr.Udgifter ud over husleje: Der er afregning efter måler på både varme og vand. El betales separat til forsyningsselskab.Særlige vilkår: Afdelingen har A-ordning. Der er komfur og kølefryseskab i lejligheden. Der er fællesvaskeri mod betaling for afdelingens beboere.Yderligere info: Afdelingen er beliggende i Viby centrum tæt på Viby Torv. Der er mange faciliteter i nærheden. Gode busforbindelser. Der er gode indkøbsmuligheder i Viby Centret som er beliggende i få hundrede meters afstand. Der er såvel skole som børneinstitutioner i nærheden. Der er fælles antenneanlæg hvor Stofa er signalleverandør. Lille pulterrum til samtlige lejligheder eller disponibelt rum i lejligheden. Der er mulighed for at leje garage/kælderrum i afdelingen. Tildeling efter venteliste. AFDELINGEN HAR FLEKSIBEL UDLEJNING, HVILKET BETYDER AT DER ER FORTRINSRET FOR ANSØGERE SOM ER ENTEN ERHVERVSAKTIVE ELLER STUDERENDE PÅ VIDEREGÅENDE UDDANNELSE.",8800.0,4370.0,,315.0,188.0,,,5028.28794107
1202,715,alboa,4574,https://aarhusbolig.dk/afdelinger/?bolignr=1202&selskab=715&afdeling=18&antalrum=2,56.13043699,10.15750408,Afd. 18 Ny Vestergårdspark 1,Lejlighed,2,55,43.0,"Husdyr: Det er IKKE tilladt at holde husdyr.Udgifter ud over husleje: Der er afregning efter måler på både varme og vand. El betales separat til forsyningsselskab.Særlige vilkår: Afdelingen har A-ordning. Der er komfur og kølefryseskab i lejligheden. Der er fællesvaskeri mod betaling for afdelingens beboere.Yderligere info: Afdelingen er beliggende i Viby centrum tæt på Viby Torv. Der er mange faciliteter i nærheden. Gode busforbindelser. Der er gode indkøbsmuligheder i Viby Centret som er beliggende i få hundrede meters afstand. Der er såvel skole som børneinstitutioner i nærheden. Der er fælles antenneanlæg hvor Stofa er signalleverandør. Lille pulterrum til samtlige lejligheder eller disponibelt rum i lejligheden. Der er mulighed for at leje garage/kælderrum i afdelingen. Tildeling efter venteliste. AFDELINGEN HAR FLEKSIBEL UDLEJNING, HVILKET BETYDER AT DER ER FORTRINSRET FOR ANSØGERE SOM ER ENTEN ERHVERVSAKTIVE ELLER STUDERENDE PÅ VIDEREGÅENDE UDDANNELSE.",11000.0,3260.0,,461.0,204.0,,,5389.28794107
1012,715,alboa,4779,https://aarhusbolig.dk/afdelinger/?bolignr=1012&selskab=715&afdeling=18&antalrum=2,56.13043699,10.15750408,Afd. 18 Ny Vestergårdspark 1,Lejlighed,2,63,43.0,"Husdyr: Det er IKKE tilladt at holde husdyr.Udgifter ud over husleje: Der er afregning efter måler på både varme og vand. El betales separat til forsyningsselskab.Særlige vilkår: Afdelingen har A-ordning. Der er komfur og kølefryseskab i lejligheden. Der er fællesvaskeri mod betaling for afdelingens beboere.Yderligere info: Afdelingen er beliggende i Viby centrum tæt på Viby Torv. Der er mange faciliteter i nærheden. Gode busforbindelser. Der er gode indkøbsmuligheder i Viby Centret som er beliggende i få hundrede meters afstand. Der er såvel skole som børneinstitutioner i nærheden. Der er fælles antenneanlæg hvor Stofa er signalleverandør. Lille pulterrum til samtlige lejligheder eller disponibelt rum i lejligheden. Der er mulighed for at leje garage/kælderrum i afdelingen. Tildeling efter venteliste. AFDELINGEN HAR FLEKSIBEL UDLEJNING, HVILKET BETYDER AT DER ER FORTRINSRET FOR ANSØGERE SOM ER ENTEN ERHVERVSAKTIVE ELLER STUDERENDE PÅ VIDEREGÅENDE UDDANNELSE.",12600.0,3976.0,,452.0,270.0,,,5034.28794107
1194,715,alboa,5397,https://aarhusbolig.dk/afdelinger/?bolignr=1194&selskab=715&afdeling=18&antalrum=2,56.13043699,10.15750408,Afd. 18 Ny Vestergårdspark 1,Lejlighed,2,71,43.0,"Husdyr: Det er IKKE tilladt at holde husdyr.Udgifter ud over husleje: Der er afregning efter måler på både varme og vand. El betales separat til forsyningsselskab.Særlige vilkår: Afdelingen har A-ordning. Der er komfur og kølefryseskab i lejligheden. Der er fællesvaskeri mod betaling for afdelingens beboere.Yderligere info: Afdelingen er beliggende i Viby centrum tæt på Viby Torv. Der er mange faciliteter i nærheden. Gode busforbindelser. Der er gode indkøbsmuligheder i Viby Centret som er beliggende i få hundrede meters afstand. Der er såvel skole som børneinstitutioner i nærheden. Der er fælles antenneanlæg hvor Stofa er signalleverandør. Lille pulterrum til samtlige lejligheder eller disponibelt rum i lejligheden. Der er mulighed for at leje garage/kælderrum i afdelingen. Tildeling efter venteliste. AFDELINGEN HAR FLEKSIBEL UDLEJNING, HVILKET BETYDER AT DER ER FORTRINSRET FOR ANSØGERE SOM ER ENTEN ERHVERVSAKTIVE ELLER STUDERENDE PÅ VIDEREGÅENDE UDDANNELSE.",14200.0,4659.0,,453.0,204.0,,,5660.28794107
1240,715,alboa,7060,https://aarhusbolig.dk/afdelinger/?bolignr=1240&selskab=715&afdeling=18&antalrum=3,56.13043699,10.15750408,Afd. 18 Ny Vestergårdspark 1,Lejlighed,3,85,31.0,"Husdyr: Det er IKKE tilladt at holde husdyr.Udgifter ud over husleje: Der er afregning efter måler på både varme og vand. El betales separat til forsyningsselskab.Særlige vilkår: Afdelingen har A-ordning. Der er komfur og kølefryseskab i lejligheden. Der er fællesvaskeri mod betaling for afdelingens beboere.Yderligere info: Afdelingen er beliggende i Viby centrum tæt på Viby Torv. Der er mange faciliteter i nærheden. Gode busforbindelser. Der er gode indkøbsmuligheder i Viby Centret som er beliggende i få hundrede meters afstand. Der er såvel skole som børneinstitutioner i nærheden. Der er fælles antenneanlæg hvor Stofa er signalleverandør. Lille pulterrum til samtlige lejligheder eller disponibelt rum i lejligheden. Der er mulighed for at leje garage/kælderrum i afdelingen. Tildeling efter venteliste. AFDELINGEN HAR FLEKSIBEL UDLEJNING, HVILKET BETYDER AT DER ER FORTRINSRET FOR ANSØGERE SOM ER ENTEN ERHVERVSAKTIVE ELLER STUDERENDE PÅ VIDEREGÅENDE UDDANNELSE.",17000.0,5078.0,,712.0,316.0,,,8199.28794107
1179,715,alboa,6631,https://aarhusbolig.dk/afdelinger/?bolignr=1179&selskab=715&afdeling=18&antalrum=3,56.13043699,10.15750408,Afd. 18 Ny Vestergårdspark 1,Lejlighed,3,87,31.0,"Husdyr: Det er IKKE tilladt at holde husdyr.Udgifter ud over husleje: Der er afregning efter måler på både varme og vand. El betales separat til forsyningsselskab.Særlige vilkår: Afdelingen har A-ordning. Der er komfur og kølefryseskab i lejligheden. Der er fællesvaskeri mod betaling for afdelingens beboere.Yderligere info: Afdelingen er beliggende i Viby centrum tæt på Viby Torv. Der er mange faciliteter i nærheden. Gode busforbindelser. Der er gode indkøbsmuligheder i Viby Centret som er beliggende i få hundrede meters afstand. Der er såvel skole som børneinstitutioner i nærheden. Der er fælles antenneanlæg hvor Stofa er signalleverandør. Lille pulterrum til samtlige lejligheder eller disponibelt rum i lejligheden. Der er mulighed for at leje garage/kælderrum i afdelingen. Tildeling efter venteliste. AFDELINGEN HAR FLEKSIBEL UDLEJNING, HVILKET BETYDER AT DER ER FORTRINSRET FOR ANSØGERE SOM ER ENTEN ERHVERVSAKTIVE ELLER STUDERENDE PÅ VIDEREGÅENDE UDDANNELSE.",17600.0,5735.0,,563.0,252.0,,,6899.28794107
1075,715,alboa,6439,https://aarhusbolig.dk/afdelinger/?bolignr=1075&selskab=715&afdeling=18&antalrum=4,56.13043699,10.15750408,Afd. 18 Ny Vestergårdspark 1,Lejlighed,4,85,17.0,"Husdyr: Det er IKKE tilladt at holde husdyr.Udgifter ud over husleje: Der er afregning efter måler på både varme og vand. El betales separat til forsyningsselskab.Særlige vilkår: Afdelingen har A-ordning. Der er komfur og kølefryseskab i lejligheden. Der er fællesvaskeri mod betaling for afdelingens beboere.Yderligere info: Afdelingen er beliggende i Viby centrum tæt på Viby Torv. Der er mange faciliteter i nærheden. Gode busforbindelser. Der er gode indkøbsmuligheder i Viby Centret som er beliggende i få hundrede meters afstand. Der er såvel skole som børneinstitutioner i nærheden. Der er fælles antenneanlæg hvor Stofa er signalleverandør. Lille pulterrum til samtlige lejligheder eller disponibelt rum i lejligheden. Der er mulighed for at leje garage/kælderrum i afdelingen. Tildeling efter venteliste. AFDELINGEN HAR FLEKSIBEL UDLEJNING, HVILKET BETYDER AT DER ER FORTRINSRET FOR ANSØGERE SOM ER ENTEN ERHVERVSAKTIVE ELLER STUDERENDE PÅ VIDEREGÅENDE UDDANNELSE.",17000.0,5387.0,,608.0,363.0,,,6692.28794107
1255,715,alboa,7640,https://aarhusbolig.dk/afdelinger/?bolignr=1255&selskab=715&afdeling=18&antalrum=4,56.13043699,10.15750408,Afd. 18 Ny Vestergårdspark 1,Lejlighed,4,97,17.0,"Husdyr: Det er IKKE tilladt at holde husdyr.Udgifter ud over husleje: Der er afregning efter måler på både varme og vand. El betales separat til forsyningsselskab.Særlige vilkår: Afdelingen har A-ordning. Der er komfur og kølefryseskab i lejligheden. Der er fællesvaskeri mod betaling for afdelingens beboere.Yderligere info: Afdelingen er beliggende i Viby centrum tæt på Viby Torv. Der er mange faciliteter i nærheden. Gode busforbindelser. Der er gode indkøbsmuligheder i Viby Centret som er beliggende i få hundrede meters afstand. Der er såvel skole som børneinstitutioner i nærheden. Der er fælles antenneanlæg hvor Stofa er signalleverandør. Lille pulterrum til samtlige lejligheder eller disponibelt rum i lejligheden. Der er mulighed for at leje garage/kælderrum i afdelingen. Tildeling efter venteliste. AFDELINGEN HAR FLEKSIBEL UDLEJNING, HVILKET BETYDER AT DER ER FORTRINSRET FOR ANSØGERE SOM ER ENTEN ERHVERVSAKTIVE ELLER STUDERENDE PÅ VIDEREGÅENDE UDDANNELSE.",19400.0,5806.0,,813.0,361.0,,,8484.28794107
1199,715,alboa,8059,https://aarhusbolig.dk/afdelinger/?bolignr=1199&selskab=715&afdeling=18&antalrum=4,56.13043699,10.15750408,Afd. 18 Ny Vestergårdspark 1,Lejlighed,4,99,17.0,"Husdyr: Det er IKKE tilladt at holde husdyr.Udgifter ud over husleje: Der er afregning efter måler på både varme og vand. El betales separat til forsyningsselskab.Særlige vilkår: Afdelingen har A-ordning. Der er komfur og kølefryseskab i lejligheden. Der er fællesvaskeri mod betaling for afdelingens beboere.Yderligere info: Afdelingen er beliggende i Viby centrum tæt på Viby Torv. Der er mange faciliteter i nærheden. Gode busforbindelser. Der er gode indkøbsmuligheder i Viby Centret som er beliggende i få hundrede meters afstand. Der er såvel skole som børneinstitutioner i nærheden. Der er fælles antenneanlæg hvor Stofa er signalleverandør. Lille pulterrum til samtlige lejligheder eller disponibelt rum i lejligheden. Der er mulighed for at leje garage/kælderrum i afdelingen. Tildeling efter venteliste. AFDELINGEN HAR FLEKSIBEL UDLEJNING, HVILKET BETYDER AT DER ER FORTRINSRET FOR ANSØGERE SOM ER ENTEN ERHVERVSAKTIVE ELLER STUDERENDE PÅ VIDEREGÅENDE UDDANNELSE.",19800.0,6494.0,,637.0,287.0,,,8886.28794107
1023,715,alboa,8624,https://aarhusbolig.dk/afdelinger/?bolignr=1023&selskab=715&afdeling=18&antalrum=5,56.13043699,10.15750408,Afd. 18 Ny Vestergårdspark 1,Lejlighed,5,110,2.0,"Husdyr: Det er IKKE tilladt at holde husdyr.Udgifter ud over husleje: Der er afregning efter måler på både varme og vand. El betales separat til forsyningsselskab.Særlige vilkår: Afdelingen har A-ordning. Der er komfur og kølefryseskab i lejligheden. Der er fællesvaskeri mod betaling for afdelingens beboere.Yderligere info: Afdelingen er beliggende i Viby centrum tæt på Viby Torv. Der er mange faciliteter i nærheden. Gode busforbindelser. Der er gode indkøbsmuligheder i Viby Centret som er beliggende i få hundrede meters afstand. Der er såvel skole som børneinstitutioner i nærheden. Der er fælles antenneanlæg hvor Stofa er signalleverandør. Lille pulterrum til samtlige lejligheder eller disponibelt rum i lejligheden. Der er mulighed for at leje garage/kælderrum i afdelingen. Tildeling efter venteliste. AFDELINGEN HAR FLEKSIBEL UDLEJNING, HVILKET BETYDER AT DER ER FORTRINSRET FOR ANSØGERE SOM ER ENTEN ERHVERVSAKTIVE ELLER STUDERENDE PÅ VIDEREGÅENDE UDDANNELSE.",22000.0,6970.0,,791.0,471.0,,,9199.28794107
